time	1-T	2-T
2021-02-21T13:17:58.699Z	999	843
2021-02-21T13:18:00.701Z	999	845
2021-02-21T13:18:02.701Z	1000	847
2021-02-21T13:18:04.700Z	1000	848
2021-02-21T13:18:06.702Z	1000	850
2021-02-21T13:18:08.702Z	1000	853
2021-02-21T13:18:10.703Z	1000	855
2021-02-21T13:18:12.704Z	1000	856
2021-02-21T13:18:14.704Z	1000	858
2021-02-21T13:18:16.705Z	1000	861
2021-02-21T13:18:18.706Z	999	863
2021-02-21T13:18:20.706Z	999	864
2021-02-21T13:18:22.707Z	999	866
2021-02-21T13:18:24.708Z	998	868
2021-02-21T13:18:26.709Z	998	870
2021-02-21T13:18:28.712Z	997	872
2021-02-21T13:18:30.713Z	997	874
2021-02-21T13:18:32.713Z	996	875
2021-02-21T13:18:34.714Z	995	877
2021-02-21T13:18:36.717Z	994	879
2021-02-21T13:18:38.717Z	994	881
2021-02-21T13:18:40.717Z	993	883
2021-02-21T13:18:42.717Z	991	884
2021-02-21T13:18:44.716Z	991	887
2021-02-21T13:18:46.717Z	990	888
2021-02-21T13:18:48.718Z	988	890
2021-02-21T13:18:50.719Z	987	891
2021-02-21T13:18:52.719Z	986	893
2021-02-21T13:18:54.720Z	984	895
2021-02-21T13:18:56.721Z	983	897
2021-02-21T13:18:58.721Z	982	898
2021-02-21T13:19:00.722Z	980	900
2021-02-21T13:19:02.723Z	978	902
2021-02-21T13:19:04.724Z	977	903
2021-02-21T13:19:06.724Z	975	905
2021-02-21T13:19:08.725Z	973	906
2021-02-21T13:19:10.725Z	971	908
2021-02-21T13:19:12.725Z	970	910
2021-02-21T13:19:14.727Z	968	911
2021-02-21T13:19:16.727Z	966	913
2021-02-21T13:19:18.726Z	963	914
2021-02-21T13:19:20.726Z	961	916
2021-02-21T13:19:22.727Z	959	918
2021-02-21T13:19:24.728Z	957	919
2021-02-21T13:19:26.727Z	955	921
2021-02-21T13:19:28.729Z	952	922
2021-02-21T13:19:30.729Z	950	924
2021-02-21T13:19:32.729Z	948	925
2021-02-21T13:19:34.729Z	946	927
2021-02-21T13:19:36.729Z	943	928
2021-02-21T13:19:38.729Z	940	929
2021-02-21T13:19:40.730Z	937	931
2021-02-21T13:19:42.731Z	935	932
2021-02-21T13:19:44.732Z	932	934
2021-02-21T13:19:46.732Z	929	935
2021-02-21T13:19:48.732Z	926	936
2021-02-21T13:19:50.733Z	923	938
2021-02-21T13:19:52.734Z	921	939
2021-02-21T13:19:54.735Z	918	940
2021-02-21T13:19:56.736Z	914	941
2021-02-21T13:19:58.737Z	911	943
2021-02-21T13:20:00.736Z	908	944
2021-02-21T13:20:02.737Z	905	945
2021-02-21T13:20:04.737Z	901	947
2021-02-21T13:20:06.740Z	898	948
2021-02-21T13:20:08.740Z	895	949
2021-02-21T13:20:10.740Z	891	950
2021-02-21T13:20:12.743Z	888	952
2021-02-21T13:20:14.743Z	883	953
2021-02-21T13:20:16.744Z	880	954
2021-02-21T13:20:18.745Z	877	955
2021-02-21T13:20:20.747Z	874	956
2021-02-21T13:20:22.748Z	870	957
2021-02-21T13:20:24.750Z	865	958
2021-02-21T13:20:26.749Z	862	960
2021-02-21T13:20:28.749Z	858	961
2021-02-21T13:20:30.750Z	855	962
2021-02-21T13:20:32.750Z	849	963
2021-02-21T13:20:34.750Z	846	964
2021-02-21T13:20:36.749Z	842	965
2021-02-21T13:20:38.750Z	838	966
2021-02-21T13:20:40.750Z	835	967
2021-02-21T13:20:42.750Z	829	968
2021-02-21T13:20:44.751Z	825	969
2021-02-21T13:20:46.752Z	822	970
2021-02-21T13:20:48.751Z	818	971
2021-02-21T13:20:50.752Z	812	972
2021-02-21T13:20:52.751Z	808	972
2021-02-21T13:20:54.751Z	804	974
2021-02-21T13:20:56.751Z	800	974
2021-02-21T13:20:58.751Z	796	975
2021-02-21T13:21:00.751Z	790	976
2021-02-21T13:21:02.752Z	786	977
2021-02-21T13:21:04.751Z	782	978
2021-02-21T13:21:06.751Z	777	979
2021-02-21T13:21:08.752Z	773	979
2021-02-21T13:21:10.756Z	767	980
2021-02-21T13:21:12.757Z	763	981
2021-02-21T13:21:14.757Z	758	982
2021-02-21T13:21:16.757Z	754	982
2021-02-21T13:21:18.757Z	748	983
2021-02-21T13:21:20.758Z	743	984
2021-02-21T13:21:22.758Z	739	985
2021-02-21T13:21:24.758Z	734	985
2021-02-21T13:21:26.759Z	730	986
2021-02-21T13:21:28.759Z	723	986
2021-02-21T13:21:30.759Z	719	987
2021-02-21T13:21:32.761Z	714	988
2021-02-21T13:21:34.761Z	710	988
2021-02-21T13:21:36.762Z	703	989
2021-02-21T13:21:38.763Z	698	989
2021-02-21T13:21:40.765Z	694	990
2021-02-21T13:21:42.766Z	689	991
2021-02-21T13:21:44.766Z	684	991
2021-02-21T13:21:46.768Z	677	992
2021-02-21T13:21:48.769Z	673	992
2021-02-21T13:21:50.768Z	668	993
2021-02-21T13:21:52.771Z	663	993
2021-02-21T13:21:54.771Z	656	994
2021-02-21T13:21:56.772Z	651	994
2021-02-21T13:21:58.773Z	647	995
2021-02-21T13:22:00.774Z	642	995
2021-02-21T13:22:02.776Z	637	995
2021-02-21T13:22:04.776Z	630	996
2021-02-21T13:22:06.777Z	625	996
2021-02-21T13:22:08.777Z	620	996
2021-02-21T13:22:10.778Z	615	997
2021-02-21T13:22:12.778Z	610	997
2021-02-21T13:22:14.779Z	603	997
2021-02-21T13:22:16.779Z	598	998
2021-02-21T13:22:18.780Z	593	998
2021-02-21T13:22:20.780Z	588	998
2021-02-21T13:22:22.780Z	581	998
2021-02-21T13:22:24.781Z	576	998
2021-02-21T13:22:26.782Z	571	999
2021-02-21T13:22:28.783Z	566	999
2021-02-21T13:22:30.784Z	561	999
2021-02-21T13:22:32.784Z	554	999
2021-02-21T13:22:34.783Z	549	999
2021-02-21T13:22:36.783Z	544	1000
2021-02-21T13:22:38.783Z	539	1000
2021-02-21T13:22:40.784Z	531	1000
2021-02-21T13:22:42.787Z	526	1000
2021-02-21T13:22:44.787Z	521	1000
2021-02-21T13:22:46.789Z	516	1000
2021-02-21T13:22:48.789Z	511	1000
2021-02-21T13:22:50.790Z	504	1000
2021-02-21T13:22:52.791Z	498	1000
2021-02-21T13:22:54.794Z	493	1000
2021-02-21T13:22:56.794Z	488	1000
2021-02-21T13:22:58.795Z	483	1000
2021-02-21T13:23:00.796Z	476	1000
2021-02-21T13:23:02.795Z	471	1000
2021-02-21T13:23:04.795Z	466	1000
2021-02-21T13:23:06.796Z	461	1000
2021-02-21T13:23:08.796Z	453	999
2021-02-21T13:23:10.797Z	448	999
2021-02-21T13:23:12.798Z	444	999
2021-02-21T13:23:14.798Z	439	999
2021-02-21T13:23:16.799Z	434	999
2021-02-21T13:23:18.799Z	426	999
2021-02-21T13:23:20.800Z	421	998
2021-02-21T13:23:22.801Z	416	998
2021-02-21T13:23:24.804Z	411	998
2021-02-21T13:23:26.804Z	404	998
2021-02-21T13:23:28.804Z	399	998
2021-02-21T13:23:30.804Z	394	997
2021-02-21T13:23:32.805Z	389	997
2021-02-21T13:23:34.806Z	384	997
2021-02-21T13:23:36.806Z	377	996
2021-02-21T13:23:38.807Z	372	996
2021-02-21T13:23:40.809Z	367	995
2021-02-21T13:23:42.809Z	363	995
2021-02-21T13:23:44.809Z	355	995
2021-02-21T13:23:46.811Z	351	994
2021-02-21T13:23:48.811Z	346	994
2021-02-21T13:23:50.811Z	341	993
2021-02-21T13:23:52.811Z	336	993
2021-02-21T13:23:54.812Z	329	993
2021-02-21T13:23:56.814Z	325	992
2021-02-21T13:23:58.814Z	320	991
2021-02-21T13:24:00.814Z	315	991
2021-02-21T13:24:02.816Z	310	991
2021-02-21T13:24:04.818Z	304	990
2021-02-21T13:24:06.820Z	299	989
2021-02-21T13:24:08.819Z	294	989
2021-02-21T13:24:10.820Z	290	988
2021-02-21T13:24:12.819Z	283	988
2021-02-21T13:24:14.820Z	279	987
2021-02-21T13:24:16.819Z	274	986
2021-02-21T13:24:18.821Z	270	986
2021-02-21T13:24:20.821Z	265	985
2021-02-21T13:24:22.822Z	259	984
2021-02-21T13:24:24.821Z	254	983
2021-02-21T13:24:26.822Z	250	983
2021-02-21T13:24:28.822Z	246	982
2021-02-21T13:24:30.823Z	239	982
2021-02-21T13:24:32.823Z	235	981
2021-02-21T13:24:34.824Z	231	980
2021-02-21T13:24:36.824Z	226	979
2021-02-21T13:24:38.825Z	222	978
2021-02-21T13:24:40.824Z	216	978
2021-02-21T13:24:42.825Z	212	976
2021-02-21T13:24:44.827Z	208	976
2021-02-21T13:24:46.827Z	204	975
2021-02-21T13:24:48.826Z	198	974
2021-02-21T13:24:50.826Z	194	973
2021-02-21T13:24:52.826Z	190	972
2021-02-21T13:24:54.828Z	186	971
2021-02-21T13:24:56.828Z	182	970
2021-02-21T13:24:58.827Z	176	970
2021-02-21T13:25:00.827Z	172	969
2021-02-21T13:25:02.828Z	169	967
2021-02-21T13:25:04.829Z	165	967
2021-02-21T13:25:06.830Z	161	966
2021-02-21T13:25:08.830Z	156	965
2021-02-21T13:25:10.830Z	152	963
2021-02-21T13:25:12.831Z	149	962
2021-02-21T13:25:14.830Z	145	961
2021-02-21T13:25:16.831Z	140	960
2021-02-21T13:25:18.832Z	136	959
2021-02-21T13:25:20.835Z	133	958
2021-02-21T13:25:22.838Z	130	957
2021-02-21T13:25:24.839Z	126	956
2021-02-21T13:25:26.841Z	121	955
2021-02-21T13:25:28.841Z	118	953
2021-02-21T13:25:30.842Z	115	952
2021-02-21T13:25:34.702Z	503	502
2021-02-21T13:25:36.702Z	511	505
2021-02-21T13:25:38.701Z	516	507
2021-02-21T13:25:40.701Z	521	511
2021-02-21T13:25:42.705Z	526	513
2021-02-21T13:25:44.705Z	531	516
2021-02-21T13:25:46.706Z	538	518
2021-02-21T13:25:48.707Z	543	522
2021-02-21T13:25:50.708Z	548	525
2021-02-21T13:25:52.709Z	553	527
2021-02-21T13:25:54.709Z	561	530
2021-02-21T13:25:56.710Z	566	532
2021-02-21T13:25:58.710Z	571	536
2021-02-21T13:26:00.711Z	576	538
2021-02-21T13:26:04.725Z	504	502
2021-02-21T13:26:06.726Z	509	505
2021-02-21T13:26:08.727Z	517	508
2021-02-21T13:26:10.727Z	522	510
2021-02-21T13:26:12.728Z	527	514
2021-02-21T13:26:14.727Z	532	516
2021-02-21T13:26:16.728Z	537	519
2021-02-21T13:26:18.727Z	544	521
2021-02-21T13:26:20.727Z	549	525
2021-02-21T13:26:22.727Z	554	528
2021-02-21T13:26:24.727Z	559	530
2021-02-21T13:26:27.737Z	503	502
2021-02-21T13:26:29.739Z	511	505
2021-02-21T13:26:31.738Z	516	507
2021-02-21T13:26:33.738Z	521	511
2021-02-21T13:26:35.739Z	526	513
2021-02-21T13:26:38.718Z	503	502
2021-02-21T13:26:40.719Z	509	505
2021-02-21T13:26:42.719Z	516	507
2021-02-21T13:26:44.720Z	521	511
2021-02-21T13:26:46.719Z	526	514
2021-02-21T13:26:48.721Z	531	516
2021-02-21T13:26:50.721Z	539	519
2021-02-21T13:26:52.722Z	544	521
2021-02-21T13:26:54.724Z	549	525
2021-02-21T13:26:56.724Z	554	527
2021-02-21T13:26:58.724Z	559	530
2021-02-21T13:27:00.724Z	566	532
2021-02-21T13:27:02.723Z	571	535
2021-02-21T13:27:04.724Z	576	539
2021-02-21T13:27:06.725Z	581	541
2021-02-21T13:27:08.725Z	586	544
2021-02-21T13:27:10.725Z	594	546
2021-02-21T13:27:12.725Z	598	550
2021-02-21T13:27:14.725Z	603	552
2021-02-21T13:27:16.725Z	608	555
2021-02-21T13:27:18.727Z	616	557
2021-02-21T13:27:20.727Z	620	560
2021-02-21T13:27:22.727Z	625	564
2021-02-21T13:27:24.727Z	630	566
2021-02-21T13:27:26.727Z	635	569
2021-02-21T13:27:28.728Z	642	571
2021-02-21T13:27:30.729Z	647	575
2021-02-21T13:27:32.728Z	652	577
2021-02-21T13:27:34.729Z	657	580
2021-02-21T13:27:36.729Z	664	582
2021-02-21T13:27:38.730Z	668	585
2021-02-21T13:27:40.731Z	673	588
2021-02-21T13:27:42.731Z	678	591
2021-02-21T13:27:44.733Z	682	593
2021-02-21T13:27:46.734Z	689	596
2021-02-21T13:27:48.734Z	694	599
2021-02-21T13:27:50.734Z	699	602
2021-02-21T13:27:52.735Z	703	604
2021-02-21T13:27:54.736Z	708	607
2021-02-21T13:27:56.736Z	715	609
2021-02-21T13:27:58.737Z	719	613
2021-02-21T13:28:00.738Z	724	615
2021-02-21T13:28:02.738Z	728	618
2021-02-21T13:28:04.739Z	735	620
2021-02-21T13:28:06.740Z	739	623
2021-02-21T13:28:08.740Z	744	626
2021-02-21T13:28:10.740Z	748	629
2021-02-21T13:28:12.741Z	752	631
2021-02-21T13:28:14.741Z	759	633
2021-02-21T13:28:16.741Z	763	637
2021-02-21T13:28:18.741Z	767	640
2021-02-21T13:28:20.742Z	771	642
2021-02-21T13:28:22.742Z	778	644
2021-02-21T13:28:24.743Z	782	647
2021-02-21T13:28:26.743Z	786	650
2021-02-21T13:28:28.744Z	790	653
2021-02-21T13:28:30.744Z	794	655
2021-02-21T13:28:32.743Z	800	657
2021-02-21T13:28:34.744Z	804	661
2021-02-21T13:28:36.744Z	808	663
2021-02-21T13:28:38.745Z	812	666
2021-02-21T13:28:40.745Z	818	668
2021-02-21T13:28:42.745Z	822	670
2021-02-21T13:28:44.746Z	826	674
2021-02-21T13:28:46.745Z	829	676
2021-02-21T13:28:48.745Z	833	679
2021-02-21T13:28:50.746Z	839	681
2021-02-21T13:28:52.746Z	842	684
2021-02-21T13:28:54.746Z	846	687
2021-02-21T13:28:56.747Z	850	689
2021-02-21T13:28:58.746Z	853	691
2021-02-21T13:29:00.748Z	858	694
2021-02-21T13:29:02.748Z	862	697
2021-02-21T13:29:04.749Z	865	700
2021-02-21T13:29:06.750Z	869	702
2021-02-21T13:29:08.750Z	874	704
2021-02-21T13:29:10.752Z	877	706
2021-02-21T13:29:12.752Z	880	710
2021-02-21T13:29:14.752Z	884	712
2021-02-21T13:29:16.753Z	887	714
2021-02-21T13:29:18.753Z	891	717
2021-02-21T13:29:20.754Z	895	720
2021-02-21T13:29:22.755Z	898	722
2021-02-21T13:29:24.755Z	901	724
2021-02-21T13:29:26.756Z	905	727
2021-02-21T13:29:28.757Z	908	729
2021-02-21T13:29:30.758Z	911	732
2021-02-21T13:29:32.759Z	914	734
2021-02-21T13:29:34.759Z	917	737
2021-02-21T13:29:36.759Z	921	739
2021-02-21T13:29:38.760Z	923	742
2021-02-21T13:29:40.761Z	926	744
2021-02-21T13:29:42.761Z	929	747
2021-02-21T13:29:44.762Z	932	749
2021-02-21T13:29:46.763Z	935	751
2021-02-21T13:29:48.763Z	937	754
2021-02-21T13:29:50.764Z	940	756
2021-02-21T13:29:52.764Z	942	758
2021-02-21T13:29:54.764Z	946	761
2021-02-21T13:29:56.765Z	948	764
2021-02-21T13:29:58.765Z	950	766
2021-02-21T13:30:00.764Z	952	768
2021-02-21T13:30:02.765Z	955	770
2021-02-21T13:30:04.766Z	957	772
2021-02-21T13:30:06.767Z	959	775
2021-02-21T13:30:08.767Z	961	777
2021-02-21T13:30:10.767Z	963	780
2021-02-21T13:30:12.768Z	966	782
2021-02-21T13:30:14.768Z	968	784
2021-02-21T13:30:16.769Z	970	787
2021-02-21T13:30:18.770Z	971	789
2021-02-21T13:30:20.771Z	973	791
2021-02-21T13:30:22.771Z	975	793
2021-02-21T13:30:24.772Z	977	796
2021-02-21T13:30:26.773Z	978	798
2021-02-21T13:30:28.773Z	980	800
2021-02-21T13:30:30.773Z	982	802
2021-02-21T13:30:32.774Z	983	804
2021-02-21T13:30:34.775Z	984	807
2021-02-21T13:30:36.774Z	986	809
2021-02-21T13:30:38.777Z	987	811
2021-02-21T13:30:40.776Z	988	813
2021-02-21T13:30:42.776Z	989	816
2021-02-21T13:30:44.777Z	990	818
2021-02-21T13:30:46.777Z	991	820
2021-02-21T13:30:48.777Z	993	822
2021-02-21T13:30:50.776Z	994	823
2021-02-21T13:30:52.777Z	994	826
2021-02-21T13:30:54.778Z	995	828
2021-02-21T13:30:56.779Z	996	830
2021-02-21T13:30:58.779Z	997	832
2021-02-21T13:31:00.780Z	997	835
2021-02-21T13:31:02.781Z	998	837
2021-02-21T13:31:04.781Z	998	838
2021-02-21T13:31:06.782Z	999	840
2021-02-21T13:31:08.783Z	999	842
2021-02-21T13:31:10.783Z	999	845
2021-02-21T13:31:12.783Z	1000	847
2021-02-21T13:31:14.784Z	1000	848
2021-02-21T13:31:16.784Z	1000	850
2021-02-21T13:31:18.785Z	1000	852
2021-02-21T13:31:20.785Z	1000	855
2021-02-21T13:31:22.785Z	1000	857
2021-02-21T13:31:24.786Z	1000	858
2021-02-21T13:31:26.786Z	1000	860
2021-02-21T13:31:28.786Z	999	862
2021-02-21T13:31:30.788Z	999	864
2021-02-21T13:31:32.789Z	999	866
2021-02-21T13:31:34.788Z	998	868
2021-02-21T13:31:36.790Z	998	869
2021-02-21T13:31:38.791Z	997	872
2021-02-21T13:31:40.791Z	997	874
2021-02-21T13:31:42.792Z	996	875
2021-02-21T13:31:44.793Z	995	877
2021-02-21T13:31:46.794Z	994	879
2021-02-21T13:31:48.794Z	994	881
2021-02-21T13:31:50.795Z	993	883
2021-02-21T13:31:52.795Z	992	884
2021-02-21T13:31:54.795Z	990	886
2021-02-21T13:31:56.795Z	989	888
2021-02-21T13:31:58.794Z	988	890
2021-02-21T13:32:00.795Z	987	891
2021-02-21T13:32:02.794Z	986	893
2021-02-21T13:32:04.794Z	984	894
2021-02-21T13:32:06.795Z	983	897
2021-02-21T13:32:08.796Z	982	898
2021-02-21T13:32:10.797Z	980	900
2021-02-21T13:32:12.797Z	978	901
2021-02-21T13:32:14.798Z	977	904
2021-02-21T13:32:16.799Z	975	905
2021-02-21T13:32:18.799Z	974	906
2021-02-21T13:32:20.798Z	971	908
2021-02-21T13:32:22.798Z	970	909
2021-02-21T13:32:24.799Z	968	911
2021-02-21T13:32:26.800Z	966	913
2021-02-21T13:32:28.800Z	964	914
2021-02-21T13:32:30.800Z	961	916
2021-02-21T13:32:32.800Z	959	917
2021-02-21T13:32:34.801Z	957	919
2021-02-21T13:32:36.802Z	955	921
2021-02-21T13:32:38.803Z	953	922
2021-02-21T13:32:40.804Z	950	923
2021-02-21T13:32:42.804Z	948	925
2021-02-21T13:32:44.805Z	946	927
2021-02-21T13:32:46.806Z	943	928
2021-02-21T13:32:48.807Z	940	929
2021-02-21T13:32:50.808Z	937	930
2021-02-21T13:32:52.808Z	935	932
2021-02-21T13:32:54.808Z	932	934
2021-02-21T13:32:56.809Z	930	935
2021-02-21T13:32:58.809Z	926	936
2021-02-21T13:33:00.810Z	923	938
2021-02-21T13:33:02.810Z	921	939
2021-02-21T13:33:04.810Z	918	940
2021-02-21T13:33:06.811Z	914	941
2021-02-21T13:33:08.811Z	911	943
2021-02-21T13:33:10.812Z	908	944
2021-02-21T13:33:12.813Z	905	945
2021-02-21T13:33:14.814Z	902	947
2021-02-21T13:33:16.815Z	898	948
2021-02-21T13:33:18.815Z	895	949
2021-02-21T13:33:20.815Z	891	950
2021-02-21T13:33:22.816Z	888	952
2021-02-21T13:33:24.817Z	884	953
2021-02-21T13:33:26.818Z	880	954
2021-02-21T13:33:28.818Z	877	955
2021-02-21T13:33:30.818Z	874	956
2021-02-21T13:33:32.818Z	870	957
2021-02-21T13:33:34.818Z	865	958
2021-02-21T13:33:36.820Z	862	960
2021-02-21T13:33:38.819Z	858	961
2021-02-21T13:33:40.820Z	855	962
2021-02-21T13:33:42.821Z	851	963
2021-02-21T13:33:44.822Z	846	964
2021-02-21T13:33:46.822Z	842	965
2021-02-21T13:33:48.823Z	839	966
2021-02-21T13:33:50.825Z	835	967
2021-02-21T13:33:52.825Z	829	968
2021-02-21T13:33:54.826Z	826	969
2021-02-21T13:33:56.826Z	822	970
2021-02-21T13:33:58.827Z	818	971
2021-02-21T13:34:00.826Z	814	972
2021-02-21T13:34:02.827Z	808	972
2021-02-21T13:34:04.828Z	804	974
2021-02-21T13:34:06.828Z	800	974
2021-02-21T13:34:08.829Z	796	975
2021-02-21T13:34:10.831Z	790	976
